,Link,Name,Description,Actual_price,offer_price
501,/myglamm-women-lit-liquid-matte-lipstick--cu46/p/4915190370_cu46,MyGlamm,Women LIT Liquid Matte Lipstick - Cu46,₹395,₹335
502,/fashion-colour-fashion-colour-kiss-lip-no-transfer-lipstick--14-khaki-light/p/4926549950_multi,Fashion Colour,Fashion Colour Kiss Lip No Transfer Lipstick - 14 Khaki Light,₹299,₹254
503,/revlon-colorstay-satin-ink-liquid-lip-color--my-own-boss/p/4931114860_red,REVLON,Colorstay Satin Ink Liquid Lip Color - My Own Boss,₹699,₹559
504,/renee-talk-matte-lip-crayon--brick-blare/p/4929263590_brown,Renee,Talk Matte Lip Crayon - Brick Blare,₹599,₹509
505,/kiro-lush-moist-matte-lipstick--nude-rose-02/p/4926580960_nude,Kiro,Lush Moist Matte Lipstick - Nude Rose 02,₹800,₹679
506,/revlon-lustrous-the-luscious-matte-lipstick--heart-breaker/p/4928742550_heartbreaker,REVLON,Lustrous The Luscious Matte Lipstick - Heart Breaker,₹615,₹483
507,/charmacy-milano-soft-satin-matte-lipstick--brown-sugar-no-47/p/4924954100_brownsugar47,Charmacy Milano,Soft Satin Matte Lipstick - Brown Sugar No. 47,₹452,₹361
508,/renee-talk-matte-lip-crayon--magenta-glaze/p/4929263600_purple,Renee,Talk Matte Lip Crayon - Magenta Glaze,₹599,₹509
509,/make-up-academy-velvet-matte-liquid-lipstick/p/4932882280_pink,MAKE UP ACADEMY,Velvet Matte Liquid Lipstick,₹390,₹331
510,/daily-life-forever52-velvet-rose-matte-lipstick--rs015--iris/p/4919427850_iris,Daily Life Forever52,Velvet Rose Matte Lipstick - RS015 - Iris,₹615,₹483
511,/lovechild-masaba-for-the-kid-in-you-luxe-matte-lipstick--11-barfee/p/4936540890_brown,LoveChild Masaba,For The Kid In You Luxe Matte Lipstick - 11 Barfee,₹600,₹510
512,/lovechild-masaba-for-the-kid-in-you-luxe-matte-lipstick--10-twisted/p/4936540880_red,LoveChild Masaba,For The Kid In You Luxe Matte Lipstick - 10 Twisted,₹600,₹510
513,/faces-canada-matte-addiction-lipstick-04-expressive-peach/p/4936523270_peach,Faces Canada,Matte Addiction Lipstick-04 Expressive Peach,₹540,₹444
514,/m-a-c-powder-kiss-velvet-blur-slim-stick--marrakesh-mere/p/4936843120_orange,M.A.C,Powder Kiss Velvet Blur Slim Stick - Marrakesh Mere,"₹3,100","₹2,790"
515,/lovechild-masaba-for-the-kid-in-you-luxe-matte-lipstick--09-sour-casm/p/4936540870_orange,LoveChild Masaba,For The Kid In You Luxe Matte Lipstick - 09 Sour-Casm,₹600,₹510
516,/faces-canada-ultime-pro-matte-lip-crayon--mystic-magic/p/4919414930_maroon,Faces Canada,Ultime Pro Matte Lip Crayon - Mystic Magic,₹637,₹509
517,/faces-canada-banana-compact-powder--beige/p/4936522770_beige,Faces Canada,Banana Compact Powder - Beige,₹449,₹359
518,/faces-canada-comfy-matte-crayon--13-no-filter/p/4936523610_13nofilter,Faces Canada,Comfy Matte Crayon - 13 No Filter,₹319,₹255
519,/myglamm-manish-malhotra-soft-matte-lipstick-berry-fantasy-4-54-g-/p/4915169320_berryfantasy,MyGlamm,Manish Malhotra Soft Matte Lipstick- Berry Fantasy (4.54 g),₹799,₹679
520,/faces-canada-comfy-matte-pro-lip-colour--12-dallying-pink/p/4932034280_12dallyingpink,Faces Canada,Comfy Matte Pro Lip Colour - 12 Dallying Pink,₹524,₹419
521,/lenphor-matt-show-off-lip-crayon--toffee-love/p/4919452840_toffeelove,Lenphor,Matt Show-Off Lip Crayon - Toffee Love,₹799,₹679
522,/insight-cosmetics-non-transfer-matte-lipstick--fiesta/p/4924943390_fiesta,Insight Cosmetics,Non Transfer Matte Lipstick - Fiesta,₹252,₹202
523,/make-up-academy-matte-lip-devotion-liquid-lipstick/p/4932882300_red,MAKE UP ACADEMY,Matte Lip-Devotion Liquid Lipstick,₹390,₹331
524,/c-a-l-los-angeles-intense-soft-matte-lipstick--breathtaking/p/4928749890_breathtaking,C.a.l Los Angeles,Intense Soft Matte Lipstick - Breathtaking,₹260,₹221
525,/faces-canada-comfy-matte-crayon--05-spill-the-tea/p/4936523530_05spillthetea,Faces Canada,Comfy Matte Crayon - 05 Spill The Tea,₹339,₹271
526,/m-a-c-powder-kiss-velvet-blur-slim-stick-sheer-outrage/p/4936842950_peach,M.A.C,Powder Kiss Velvet Blur Slim Stick-Sheer Outrage,"₹3,100","₹2,790"
527,/m-a-c-powder-kiss-velvet-blur-slim-stick--wild-rebel/p/4936843100_purple,M.A.C,Powder Kiss Velvet Blur Slim Stick - Wild Rebel,"₹3,100","₹2,790"
528,/faces-canada-comfy-matte-crayon--10-whatever/p/4936523580_10whatever,Faces Canada,Comfy Matte Crayon - 10 Whatever,₹319,₹255
529,/renee-talk-matte-crayon--nude-roar/p/4929263620_nude,Renee,Talk Matte Crayon - Nude Roar,₹599,₹509
530,/make-up-academy-velvet-matte-liquid-lipstick/p/4932882270_red,MAKE UP ACADEMY,Velvet Matte Liquid Lipstick,₹390,₹331
531,/daily-life-forever52-forever52-velvet-matte-lipstick-ft013/p/4919425950_bombacious,Daily Life Forever52,Forever52 Velvet Matte Lipstick FT013,₹550,₹432
532,/sugar-cosmetics-mettle-liquid-lipstick--11-rigel/p/4916926990_11rigel,Sugar Cosmetics,Mettle Liquid Lipstick - 11 Rigel,"₹1,199",No Offer
533,/house-of-makeup-good-on-you-hydra-matte-lipstick--call-me-rosa/p/4928742270_callmerosa,House Of Makeup,Good on You Hydra Matte Lipstick - Call Me Rosa,₹599,₹509
534,/myglamm-manish-malhotra-hi-shine-lipstick/p/4914751430_oldrose,MyGlamm,Manish Malhotra Hi shine Lipstick,₹799,₹679
535,/kiro-non-stop-airyp-nude-mocha-18/p/4926571510_multicolor,Kiro,Non Stop Airyp Nude Mocha 18,₹875,₹743
536,/matt-look-velvet-mousse-lipstick/p/4929274620_maroon,Matt Look,Velvet Mousse Lipstick,₹195,₹166
537,/charmacy-milano-soft-satin-matte-lipstick--fuzzy-wuzzy-no-59/p/4924954100_fuzzywuzzy59,Charmacy Milano,Soft Satin Matte Lipstick - Fuzzy Wuzzy No. 59,₹452,₹361
538,/charmacy-milano-soft-satin-matte-lipstick--smokey-topaz-no-58/p/4924954100_smokeytopaz58,Charmacy Milano,Soft Satin Matte Lipstick - Smokey Topaz No. 58,₹452,₹361
539,/myglamm-lit-2-in-1-cruelty-free-liquid-matte-lipstick--social-butterfly-4-5-gm-/p/4915169160_socialbutterfly,MyGlamm,LIT 2-in-1 Cruelty Free Liquid Matte Lipstick - Social Butterfly (4.5 gm),₹545,₹463
540,/myglamm-lit-2-in-1-cruelty-free-liquid-matte-lipstick--social-butterfly-4-5-gm-/p/4915169160_socialbutterfly,MyGlamm,LIT 2-in-1 Cruelty Free Liquid Matte Lipstick - Social Butterfly (4.5 gm),₹545,₹463
541,/charmacy-milano-stunning-longstay-liquid-lip--sand-storm-no-07/p/4924955210_sandstorm07,Charmacy Milano,Stunning Longstay Liquid Lip - Sand Storm No. 07,₹525,₹420
542,/sugar-cosmetics-mettle-liquid-lipstick--04-sirius/p/4916926990_04siriuscherryred,Sugar Cosmetics,Mettle Liquid Lipstick - 04 Sirius,"₹1,199",No Offer
543,/faces-canada-ultime-pro-matte-lip-crayon--red-carpet/p/4919415070_red,Faces Canada,Ultime Pro Matte Lip Crayon - Red Carpet,₹637,₹509
544,/l-oreal-paris-paris-chiffon-signature-liquid-lipstick--224-roll/p/4932142880_pink,L'Oreal Paris,Paris Chiffon Signature Liquid Lipstick - 224 Roll,₹749,No Offer
545,/renee-stay-with-me-matte-lip-color--hunger-for-berry/p/4929263120_red,Renee,Stay with Me Matte Lip Color - Hunger for Berry,₹599,₹509
546,/myglamm-lit-2-in-1-liquid-matte-lipstick-flower-child-4-54-gm-/p/4915169160_flowerchild,MyGlamm,LIT 2 In 1 Liquid Matte Lipstick- Flower Child (4.54 gm),₹545,₹463
547,/myglamm-manish-malhotra-hi-shine-lipstick-vintage-wine--4-54g/p/4914751430_vintagewine,MyGlamm,Manish Malhotra Hi Shine Lipstick (Vintage Wine)- 4.54g,₹799,₹679
548,/matt-look-velvet-mousse-lipstick/p/4929274760_pink,Matt Look,Velvet Mousse Lipstick,₹195,₹166
549,/matt-look-crush-velvet-mousse-liquid-lipstick--hot-red/p/4929274560_red,Matt Look,Crush Velvet Mousse Liquid Lipstick - Hot Red,₹195,₹166
550,/matt-look-velvet-mousse-lipstick/p/4929274710_pink,Matt Look,Velvet Mousse Lipstick,₹195,₹166
551,/matt-look-matte-crush-velvet-mousse-liquid-lipstick--blood-red/p/4929274480_red,Matt Look,Matte Crush Velvet Mousse Liquid Lipstick - Blood Red,₹195,₹166
552,/blue-heaven-hyperstay-matte--ferrari-red-03/p/4919437760_ferrarired,BLUE HEAVEN,Hyperstay Matte - Ferrari Red-03,₹135,No Offer
553,/coloressence-matte-lipstick--red-lava/p/4926535600_purple,COLORESSENCE,Matte Lipstick - Red Lava,₹299,₹254
554,/sery-mattish-lipstick--caramel/p/4932874660_brown,Sery,Mattish Lipstick - Caramel,₹549,₹466
555,/m-a-c-powder-kiss-liquid-lipcolour-lipstick--mull-it-over/p/410278775_na,M.A.C,Powder Kiss Liquid Lipcolour Lipstick - Mull It Over,"₹3,100",No Offer
556,/fashion-colour-vivid-matte-lipstick--12-modena/p/4926576910_pink,Fashion Colour,Vivid Matte Lipstick - 12 Modena,₹250,₹212
557,/matt-look-power-last-lip-stain-crayon-lipstick--cherry-darling/p/4929276060_red,Matt Look,Power Last Lip Stain Crayon Lipstick - Cherry Darling,₹399,₹339
558,/neyah-matte-perfect-lipstick--mpl104-lilac-lily/p/4926602940_pink,Neyah,Matte Perfect Lipstick - MPL104 Lilac Lily,₹199,₹169
559,/daily-life-forever52-velvet-rose-matte-lipstick--rs003--sun-rose/p/4919427850_sunrose,Daily Life Forever52,Velvet Rose Matte Lipstick - RS003 - Sun Rose,₹615,₹483
560,/myglamm-lit-liquid-matte-lipstick--mad-cute/p/4932867340_multicolor,MyGlamm,Lit Liquid Matte Lipstick - Mad Cute,₹395,₹335
561,/faces-canada-ultime-pro-matte-lip-crayon--red-fantasy/p/4919414960_red,Faces Canada,Ultime Pro Matte Lip Crayon - Red Fantasy,₹594,₹475
562,/clinique-pop-reds-lipstick/p/4919411430_lesrouges06,Clinique,Pop Reds Lipstick,"₹2,300","₹2,070"
563,/myglamm-lit-liquid-matte-lipstick--insta-baddie/p/4926582840_multi,MyGlamm,Lit Liquid Matte Lipstick - Insta Baddie,₹395,₹335
564,/daily-life-forever52-forever52-velvet-matte-lipstick-ft006/p/4919425950_azealea,Daily Life Forever52,Forever52 Velvet Matte Lipstick FT006,₹550,₹432
565,/l-oreal-paris-paris-chiffon-signature-liquid-lipstick--221-reach-out/p/4932142850_coral,L'Oreal Paris,Paris Chiffon Signature Liquid Lipstick - 221 Reach Out,₹749,No Offer
566,/fashion-colour-vivid-matte-lipstick--14-full-cherry/p/4926565860_multi,Fashion Colour,Vivid Matte Lipstick - 14 Full Cherry,₹250,₹212
567,/myglamm-women-lit-liquid-matte-lipstick--boo/p/4915190460_boo,MyGlamm,Women LIT Liquid Matte Lipstick - Boo,₹395,₹335
568,/fashion-colour-vivid-matte-lipstick--18-red-iron/p/4926572490_multi,Fashion Colour,Vivid Matte Lipstick - 18 Red Iron,₹250,₹212
569,/l-oreal-paris-paris-chiffon-signature-liquid-lipstick--222-impassion/p/4932142870_brown,L'Oreal Paris,Paris Chiffon Signature Liquid Lipstick - 222 Impassion,₹749,No Offer
570,/l-oreal-paris-paris-chiffon-signature-liquid-lipstick--220-wonder/p/4932142840_red,L'Oreal Paris,Paris Chiffon Signature Liquid Lipstick - 220 Wonder,₹699,No Offer
571,/insight-cosmetics-non-transfer-matte-lipstick--shady/p/4924943390_shady,Insight Cosmetics,Non Transfer Matte Lipstick - Shady,₹252,₹202
572,/fashion-colour-non-transfer-matt-waterproof-lipstick--16-violet-jam/p/4926537280_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 16 Violet Jam,₹450,₹382
573,/insight-cosmetics-non-transfer-matte-lipstick--stormy/p/4924943390_stormy,Insight Cosmetics,Non Transfer Matte Lipstick - Stormy,₹252,₹202
574,/insight-cosmetics-non-transfer-matte-lipstick--scandal/p/4924943390_scandal,Insight Cosmetics,Non Transfer Matte Lipstick - Scandal,₹252,₹202
575,/insight-cosmetics-non-transfer-matte-lipstick--intension/p/4924943390_intention,Insight Cosmetics,Non Transfer Matte Lipstick - Intension,₹252,₹202
576,/fashion-colour-soft-lip-mousse--05-sugar-pink/p/4926587660_multi,Fashion Colour,Soft Lip Mousse - 05 Sugar Pink,₹300,₹255
577,/lovechild-masaba-game-on-mad-matte-liquid-lipstick--12-it-fits/p/4936540780_brown,LoveChild Masaba,Game On Mad-Matte Liquid Lipstick - 12 It Fits,₹900,₹764
578,/sugar-cosmetics-smudge-me-not-liquid-lipstick--21-aubergine-queen/p/4914047320_21auberginequeen,Sugar Cosmetics,Smudge Me Not Liquid Lipstick - 21 Aubergine Queen,₹499,No Offer
579,/soulflower-intense-soft-matte-liquid-lip-color-lipstick--truffle/p/4914359890_nude,Soulflower,Intense Soft Matte Liquid Lip Color Lipstick - Truffle,₹450,₹382
580,/fashion-colour-colour-non-transfer-matt-waterproof-lipstick--20-deep-red/p/4926540260_multi,Fashion Colour,Colour Non-Transfer Matt Waterproof Lipstick - 20 Deep Red,₹400,₹340
581,/insight-cosmetics-non-transfer-matte-lipstick--dirsty-money/p/4924943390_dirtymoney,Insight Cosmetics,Non Transfer Matte Lipstick - Dirsty Money,₹252,₹202
582,/fashion-colour-lip-crayon-13-summer-blossom/p/4926535740_multi,Fashion Colour,Lip Crayon- 13 Summer Blossom,₹595,₹505
583,/fashion-colour-non-transfer-matt-waterproof-lipstick--47-chestnut/p/4926540320_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 47 Chestnut,₹400,₹340
584,/fashion-colour-kiss-lip-no-transfer-lipstick--28-wineberry/p/4926552920_multi,Fashion Colour,Kiss Lip No Transfer Lipstick - 28 Wineberry,₹299,₹254
585,/revlon-super-lustrous--the-luscious-matte-lipstick--cherries-in-the-snow/p/4926532770_pink,REVLON,Super Lustrous - The Luscious Matte Lipstick - Cherries in the Snow,₹615,₹483
586,/m-a-c-powder-kiss-liquid-lipcolour-lipstick--date-maker/p/410278780_na,M.A.C,Powder Kiss Liquid Lipcolour Lipstick - Date-Maker,"₹3,100","₹2,790"
587,/m-a-c-retro-matte-liquid-lip-colour--lady-be-good/p/410278569_na,M.A.C,Retro Matte Liquid Lip Colour - Lady Be Good,"₹2,800",No Offer
588,/sery-stay-on-matte-crayon-lipstick--spiced-berry/p/4929260880_pink,Sery,Stay On Matte Crayon Lipstick - Spiced Berry,₹699,₹594
589,/matt-look-power-last-lip-stain-crayon-lipstick--magic-maroon/p/4929276070_maroon,Matt Look,Power Last Lip Stain Crayon Lipstick - Magic Maroon,₹399,₹339
590,/charmacy-milano-stunning-longstay-liquid-lip--fuchsia-desire-no-12/p/4924955210_fuchsiadesire12,Charmacy Milano,Stunning Longstay Liquid Lip - Fuchsia Desire No. 12,₹525,₹420
591,/fashion-colour-vivid-matte-lipstick--15-light-violet/p/4926563970_multi,Fashion Colour,Vivid Matte Lipstick - 15 Light Violet,₹250,₹212
592,/m-a-c-powder-kiss-velvet-blur-slim-stick--over-the-taupe/p/4936842920_purple,M.A.C,Powder Kiss Velvet Blur Slim Stick - Over The Taupe,"₹3,100","₹2,790"
593,/bella-voste-sheer-creme-lust-lipstick-cinderella-17/p/4929265940_pink,Bella Voste,Sheer Creme Lust Lipstick Cinderella 17,₹225,₹191
594,/revlon-colorstay-lip-liner--red/p/4926607000_red,REVLON,Colorstay Lip Liner - Red,₹551,₹433
595,/insight-cosmetics-non-transfer-matte-lipstick--dagger/p/4924943390_dagger,Insight Cosmetics,Non Transfer Matte Lipstick - Dagger,₹252,₹202
596,/m-a-c-retro-matte-liquid-lip-colour--fashion-legacy/p/4919418840_multi,M.A.C,Retro Matte Liquid Lip Colour - Fashion Legacy,"₹2,800","₹2,520"
597,/insight-cosmetics-non-transfer-matte-lipstick--haunting/p/4924943390_haunting,Insight Cosmetics,Non Transfer Matte Lipstick - Haunting,₹252,₹202
598,/insight-cosmetics-non-transfer-matte-lipstick--royalty/p/4924943390_royalty,Insight Cosmetics,Non Transfer Matte Lipstick - Royalty,₹252,₹202
599,/myglamm-beauty-powder-matte-lipstick--nude-nuance/p/4932400780_purple,MyGlamm,Beauty Powder Matte Lipstick - Nude Nuance,₹799,₹679
600,/make-up-academy-velvet-matte-liquid-lipstick/p/4932882260_red,MAKE UP ACADEMY,Velvet Matte Liquid Lipstick,₹390,₹331
601,/revlon-colorstay-satin-ink-liquid-lip-color--fire--ice/p/4931114840_red,REVLON,Colorstay Satin Ink Liquid Lip Color - Fire & Ice,₹789,₹619
602,/myglamm-beauty-powder-matte-lipstick--wild-violet/p/4932400820_purple,MyGlamm,Beauty Powder Matte Lipstick - Wild Violet,₹799,₹679
603,/insight-cosmetics-non-transfer-matte-lipstick--mood/p/4924943390_mood,Insight Cosmetics,Non Transfer Matte Lipstick - Mood,₹252,₹202
604,/sery-mattish-lipstick--dare/p/4932874830_brown,Sery,Mattish Lipstick - Dare,₹549,₹466
605,/insight-cosmetics-non-transfer-matte-lipstick--test-me/p/4924943390_testme,Insight Cosmetics,Non Transfer Matte Lipstick - Test Me,₹252,₹202
606,/faces-canada-comfy-matte-lip-color--07-note-to-self/p/4936522770_pink,Faces Canada,Comfy Matte Lip Color - 07 Note To Self,₹212,₹170
607,/lafz-velvet-matte-lipstick--220-camellia-pink/p/4926590550_peach,LAFZ,Velvet Matte Lipstick - 220 Camellia Pink,₹699,₹594
608,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--sincere/p/4937215460_brown,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Sincere,"₹1,600","₹1,359"
609,/fashion-colour-lip-crayon-10-dune/p/4926549610_multi,Fashion Colour,Lip Crayon- 10 Dune,₹595,₹505
610,/fran-wilson-moodmatcher-color-change-luxe-twist-stick--green/p/4936234300_green,Fran Wilson Moodmatcher,Color Change Luxe Twist Stick - Green,₹790,₹671
611,/bonjour-paris-silk-matte-lipstick--mauve/p/4928742530_mauve,Bonjour Paris,Silk Matte Lipstick - Mauve,₹349,₹296
612,/fashion-colour-vivid-matte-lipstick--17-cranberry/p/4926570080_multi,Fashion Colour,Vivid Matte Lipstick - 17 Cranberry,₹250,₹212
613,/faces-canada-comfy-matte-crayon--15-sorry-not-sorry/p/4936523630_15sorrynotsorry,Faces Canada,Comfy Matte Crayon - 15 Sorry Not Sorry,₹319,₹255
614,/m-a-c-powder-kiss-velvet-blur-slim-stick--nice-spice/p/4936843010_pink,M.A.C,Powder Kiss Velvet Blur Slim Stick - Nice Spice,"₹3,100","₹2,790"
615,/coloressence-matte-lipstick--berry-brunch/p/4926584500_maroon,COLORESSENCE,Matte Lipstick - Berry Brunch,₹299,₹254
616,/myglamm-women-lit-liquid-matte-lipstick--thirst-trap/p/4915183180_thirsttrap,MyGlamm,Women LIT Liquid Matte Lipstick - Thirst Trap,₹395,₹335
617,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting-mahogany/p/4915172490_mahogany,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting -Mahogany,₹599,₹509
618,/half-n-half-velvet-matte-lip-stick--20-full-fuchsia/p/4929272640_pink,HALF N HALF,Velvet Matte Lip Stick - 20 Full Fuchsia,₹249,₹211
619,/insight-cosmetics-non-transfer-matte-lipstick--jawbreaker/p/4924943390_jawbreaker,Insight Cosmetics,Non Transfer Matte Lipstick - Jawbreaker,₹252,₹202
620,/fashion-colour-vivid-matte-lipstick--08-deep-red/p/4926574840_multi,Fashion Colour,Vivid Matte Lipstick - 08 Deep Red,₹250,₹212
621,/insight-cosmetics-non-transfer-matte-lipstick--riot/p/4924943390_riot,Insight Cosmetics,Non Transfer Matte Lipstick - Riot,₹279,₹223
622,/insight-cosmetics-non-transfer-matte-lipstick--thirsty/p/4924943390_thirsty,Insight Cosmetics,Non Transfer Matte Lipstick - Thirsty,₹252,₹202
623,/myglamm-women-lit-liquid-matte-lipstick--cuffing/p/4915183090_cuffing,MyGlamm,Women LIT Liquid Matte Lipstick - Cuffing,₹395,₹335
624,/neyah-liquid-matte-lipstick--sandstone/p/4926605110_pink,Neyah,Liquid Matte Lipstick - Sandstone,₹199,₹169
625,/m-a-c-powder-kiss-velvet-blur-slim-stick--ruby-new/p/4936842900_red,M.A.C,Powder Kiss Velvet Blur Slim Stick - Ruby New,"₹3,100","₹2,790"
626,/neyah-matte-perfect-lipstick--mpl102-cat-lady/p/4926606840_pink,Neyah,Matte Perfect Lipstick - MPL102 Cat Lady,₹199,₹169
627,/makeup-revolution-pok-fascination-lipstick/p/4926567110_red,Makeup Revolution,Pok Fascination Lipstick,₹421,₹337
628,/m-a-c-powder-kiss-velvet-blur-slim-stick--sweet-cinnamon/p/4936842930_red,M.A.C,Powder Kiss Velvet Blur Slim Stick - Sweet Cinnamon,"₹3,100","₹2,790"
629,/fashion-colour-vivid-matte-lipstick--01-indian-red/p/4926570050_multi,Fashion Colour,Vivid Matte Lipstick - 01 Indian Red,₹250,₹212
630,/m-a-c-powder-kiss-velvet-blur-slim-stick--sweet-cinnamon/p/4936842930_red,M.A.C,Powder Kiss Velvet Blur Slim Stick - Sweet Cinnamon,"₹3,100","₹2,790"
631,/renee-talk-matte-lip-crayon/p/4929263610_maroon,Renee,Talk Matte Lip Crayon,₹599,₹509
632,/faces-canada-ultime-pro-matte-lip-crayon--not-so-wine/p/4919414950_purple,Faces Canada,Ultime Pro Matte Lip Crayon - Not So Wine,₹637,₹509
633,/bella-voste-ulti-matte-liquid-lipstick--electric-red-12/p/4929264880_maroon,Bella Voste,Ulti-Matte Liquid Lipstick - Electric Red 12,₹299,₹254
634,/matt-look-crush-velvet-mousse-liquid-lipstick--orange-red/p/4929274580_red,Matt Look,Crush Velvet Mousse Liquid Lipstick - Orange Red,₹195,₹166
635,/fashion-colour-kiss-lip-no-transfer-lipstick--08-mulberry/p/4926554740_pink,Fashion Colour,Kiss Lip No Transfer Lipstick - 08 Mulberry,₹299,₹254
636,/kiro-lush-moist-matt-lipstick--lotus-dew-01/p/4926580970_nude,Kiro,Lush Moist Matt Lipstick - Lotus Dew 01,₹800,₹679
637,/l-oreal-paris-paris-chiffon-signature-liquid-lipstick--226-sink-in/p/4932142830_red,L'Oreal Paris,Paris Chiffon Signature Liquid Lipstick - 226 Sink In,₹749,No Offer
638,/fran-wilson-moodmatcher-color-change-matte-lipstick--platinum/p/4936234240_silver,Fran Wilson Moodmatcher,Color Change Matte Lipstick - Platinum,₹590,₹501
639,/half-n-half-matte-lip-crayon--16-scarlet-red/p/4929272980_pink,HALF N HALF,Matte Lip Crayon - 16 Scarlet Red,₹299,₹254
640,/fashion-colour-fashion-colour-ultra-matte-lip-crayon--27-smitten/p/4926545970_multicolor,Fashion Colour,Fashion Colour Ultra Matte Lip Crayon - 27 Smitten,₹595,₹505
641,/make-up-academy-maul-lip-super-style-elite/p/4932882790_purple,MAKE UP ACADEMY,Maul Lip Super Style-Elite,₹490,₹416
642,/myglamm-manish-malhotra-liquid-matte-lipstick-crazier-than-pink--9-07-gm--peta-approved--vegan/p/4915190200_crazierthanpink,MyGlamm,Manish Malhotra Liquid Matte Lipstick (Crazier Than Pink) - 9.07 gm - PETA Approved & Vegan,₹799,₹679
643,/myglamm-pose-hd-lipstick-4-54-g--peta-approved-vegan--long-lasting--deep-pink/p/4915172490_deeppink,MyGlamm,POSE HD Lipstick 4.54 g - PETA Approved Vegan & Long Lasting - Deep Pink,₹599,₹509
644,/bonjour-paris-silk-matte-lipstick--deep-pink/p/4928742530_deeppink,Bonjour Paris,Silk Matte Lipstick - Deep Pink,₹349,₹296
645,/fashion-colour-soft-lip-mousse--13-whipped-berry/p/4926576960_multi,Fashion Colour,Soft Lip Mousse - 13 Whipped Berry,₹300,₹255
646,/disguise-cosmetics-ultra-comfortable-satin-matte-lipstick--07-plum-striker/p/4924957280_07plumstriker,Disguise Cosmetics,Ultra Comfortable Satin Matte Lipstick - 07 Plum Striker,₹500,₹425
647,/makeup-revolution-matte-balm-liquid-lipstick--pure-red/p/4926605090_multicolor,Makeup Revolution,Matte Balm Liquid Lipstick - Pure Red,₹893,₹714
648,/thebalm-cosmetics-meet-matte-hughes-liquid-lipstick--affectionate/p/4937215530_purple,thebalm Cosmetics,Meet Matte Hughes Liquid Lipstick - Affectionate,"₹1,600","₹1,359"
649,/belora-paris-paris-long-kiss-liquid-lipstick--kiss2/p/4928738290_kiss2,Belora Paris,Paris Long Kiss Liquid Lipstick - Kiss2,₹499,₹424
650,/fashion-colour-kiss-lip-no-transfer-lipstick--18-rosewood/p/4926554760_multi,Fashion Colour,Kiss Lip No Transfer Lipstick - 18 Rosewood,₹349,₹296
651,/zm-zayn--myza-rich-matte-lipstick--08-friyay/p/4936226270_pink,Zm Zayn & Myza,Rich Matte Lipstick - 08 Friyay,₹299,₹254
652,/half-n-half-matte-lip-crayon--02-go-red/p/4929272830_pink,HALF N HALF,Matte Lip Crayon - 02 Go Red,₹299,₹254
653,/lafz-transfer-proof--smudge-proof-velvet-matte-lip-colour--411-coral-rush/p/4926536490_multi,LAFZ,Transfer Proof & Smudge Proof Velvet Matte Lip Colour - 411 Coral Rush,₹799,₹679
654,/c-a-l-los-angeles-perfect-pout-lipstick--game-t-frost/p/4928750200_gametfrost,C.a.l Los Angeles,Perfect Pout Lipstick - Game T Frost,₹360,₹306
655,/kiro-super-butter-lip-lacquer--maple-nude-6/p/4926593940_brown,Kiro,Super Butter Lip Lacquer - Maple Nude 6,₹875,₹743
656,/revolution-pro-hydra-matte-liquid-lipstick--sphinx/p/4926575480_multi,Revolution Pro,Hydra Matte Liquid Lipstick - Sphinx,₹521,₹417
657,/belora-paris-paris-long-kiss-liquid-lipstick--rusty-kiss/p/4928738290_rustykiss,Belora Paris,Paris Long Kiss Liquid Lipstick - Rusty Kiss,₹499,₹424
658,/myglamm-manish-malhotra-soft-matte-lipstick-eternal-rose--4-54-g/p/4915169320_eternalrose,MyGlamm,Manish Malhotra Soft Matte Lipstick (Eternal Rose) - 4.54 g,₹799,₹679
659,/make-up-academy-velvet-matte-liquid-lip--dash/p/4932882250_pink,MAKE UP ACADEMY,Velvet Matte Liquid Lip - Dash,₹390,₹331
660,/fashion-colour-non-transfer-matt-waterproof-lipstick--61-iced-amethyst/p/4926533970_multi,Fashion Colour,Non-Transfer Matt Waterproof Lipstick - 61 Iced Amethyst,₹400,₹340
661,/zm-zayn--myza-rich-matte-lipstick--02-iconic/p/4936226210_maroon,Zm Zayn & Myza,Rich Matte Lipstick - 02 Iconic,₹299,₹254
662,/kiro-moist-matte-lipstick--spicy-cinnamon-08/p/4926569070_brown,Kiro,Moist Matte Lipstick - Spicy Cinnamon 08,₹800,₹679
663,/myglamm-lit-liquid-matte-lipstick--like-a-g6/p/4931927460_multicolor,MyGlamm,LIT Liquid Matte Lipstick - Like A G6,₹395,₹335
664,/ofra-long-lasting-liquid-lipstick--cape-town/p/4932881460_multicolor,OFRA,Long Lasting Liquid Lipstick - Cape Town,"₹1,600","₹1,359"
665,/matt-look-velvet-smopstick-vampire-lipstick/p/4929273540_purple,Matt Look,Velvet Smopstick Vampire Lipstick,₹399,₹339
666,/myglamm-lit-satin-matte-lipstick--the-sinner-4-54-g-/p/4914746150_thesinner,MyGlamm,LIT Satin Matte Lipstick - The Sinner (4.54 g),₹495,₹420
